dataset,model,layer,case_type,n,fraction,median_behavioral_alignment,median_latent_alignment,mean_behavioral_alignment,mean_latent_alignment,median_abs_alignment_gap,mean_abs_alignment_gap,median_signed_alignment_gap
not,deberta-hate-tuned,14,aligned_output_misaligned_latent,401,0.3208,0.9934289875,0.37163484,0.9617741976376559,0.36675705024937655,0.605116464,0.5950171473882793,-0.605116464
not,deberta-hate-tuned,14,misaligned_output_aligned_latent,237,0.1896,0.010734312,0.61061025,0.05470540468818566,0.6149690560337553,0.57660287,0.5602636513455697,0.57660287
not,deberta-hate-tuned,14,both_misaligned,161,0.1288,0.009272069,0.40000325,0.05196970866583851,0.38286015124223605,0.365160313,0.33407155922236026,0.365160313
not,deberta-hate-tuned,15,both_aligned,477,0.3816,0.9950619848,0.572505,0.9616449780702305,0.5709611407966457,0.41933699429999993,0.3918400835209644,-0.41933699429999993
not,deberta-hate-tuned,15,aligned_output_misaligned_latent,375,0.3,0.994096363,0.4367299,0.9601209185357333,0.4346240108,0.540916744,0.5254969077357333,-0.540916744
not,deberta-hate-tuned,15,misaligned_output_aligned_latent,188,0.1504,0.0152966925,0.5656104,0.06265067266489362,0.5720472442553192,0.5345098089,0.5093965715904255,0.5345098089
not,deberta-hate-tuned,15,both_misaligned,210,0.168,0.00768547425,0.43485293,0.04549513116809524,0.43877463771428576,0.42104820769999995,0.39402750054619046,0.42104820769999995
not,deberta-hate-tuned,16,both_aligned,641,0.5128,0.995132749,0.6450279999999999,0.9628970293363494,0.6486349117160687,0.336198401,0.3203675289151326,-0.336198401
not,deberta-hate-tuned,16,aligned_output_misaligned_latent,211,0.1688,0.992042462,0.39410925,0.9551327165203791,0.36946167246445494,0.5821999200000001,0.5856710440559242,-0.5821999200000001
not,deberta-hate-tuned,16,misaligned_output_aligned_latent,223,0.1784,0.016330145,0.672705,0.06479429098295965,0.6746245035426008,0.631372395,0.6098302125596413,0.631372395
not,deberta-hate-tuned,16,both_misaligned,175,0.14,0.0066312863,0.4068669,0.039332440669142855,0.4096400410857143,0.382581568,0.3724668347022857,0.382581568
not,deberta-hate-tuned,17,both_aligned,620,0.496,0.99520516015,0.58171469,0.9643391395559677,0.5829417976451613,0.40565384255,0.3829729391043548,-0.40565384255
not,deberta-hate-tuned,17,aligned_output_misaligned_latent,232,0.1856,0.9924057461,0.446737615,0.9519816054556035,0.43834750599137934,0.5371129707,0.5136340994642241,-0.5371129707
not,deberta-hate-tuned,17,misaligned_output_aligned_latent,227,0.1816,0.016430004,0.57839346,0.06542642151101322,0.5857525271806167,0.547411408,0.5203261056696036,0.547411408
not,deberta-hate-tuned,17,both_misaligned,171,0.1368,0.006456705,0.44657016,0.037897697797076024,0.4466631933918129,0.42821750199999997,0.4096922091619883,0.42821750199999997
not,deberta-hate-tuned,18,both_aligned,608,0.4864,0.99491862775,0.5802199100000001,0.9565420677577302,0.5739703134539473,0.3973493595,0.382904942790625,-0.3973493595
not,deberta-hate-tuned,18,aligned_output_misaligned_latent,244,0.1952,0.9934161131,0.4557336,0.9720181221053279,0.45279646655737704,0.5320381052500001,0.5192216555479509,-0.5320381052500001
not,deberta-hate-tuned,18,misaligned_output_aligned_latent,272,0.2176,0.017727806,0.5448606,0.06622827737426472,0.5478928358455882,0.5193669245000001,0.48166455847132356,0.5193669245000001
not,deberta-hate-tuned,18,both_misaligned,126,0.1008,0.0055210638,0.47119001,0.026335020321428572,0.46372137484126985,0.455041351,0.4376246338849206,0.455041351
not,deberta-hate-tuned,19,both_aligned,628,0.5024,0.9951793852499999,0.7902422849999999,0.9665113025578025,0.7744794487022293,0.20615726459999995,0.21986998111671976,-0.201770281
not,deberta-hate-tuned,19,aligned_output_misaligned_latent,224,0.1792,0.99097165125,0.242031875,0.945450450821875,0.24878974839285714,0.7044251623,0.6966607024290178,-0.7044251623
not,deberta-hate-tuned,19,misaligned_output_aligned_latent,215,0.172,0.014605441,0.896338,0.06236154590837209,0.8582105655348837,0.8391450309999999,0.7958490196265116,0.8391450309999999
not,deberta-hate-tuned,19,both_misaligned,183,0.1464,0.007185667,0.29149842,0.0433036701420765,0.29999318398907104,0.25968145,0.26417107067759565,0.25968145
not,deberta-hate-tuned,20,both_aligned,848,0.6784,0.994534172,0.846499145,0.9608293217237028,0.8329115809469341,0.15333905615000004,0.16516423608337263,-0.14071138000000005
not,deberta-hate-tuned,20,aligned_output_misaligned_latent,4,0.0032,0.99408922315,0.46236711999999996,0.991683542175,0.4333764925,0.53020883985,0.558307049675,-0.53020883985
not,deberta-hate-tuned,20,misaligned_output_aligned_latent,321,0.2568,0.014777225,0.8537048,0.06350423681277258,0.8268560501246106,0.79263803,0.7633518133118381,0.79263803
not,deberta-hate-tuned,20,both_misaligned,77,0.0616,0.0049845865,0.38401043,0.012304467394805195,0.37123072831168835,0.3678649437,0.36104826377402593,0.3678649437
not,deberta-hate-tuned,21,both_aligned,819,0.6552,0.9946720693,0.80275491,0.9615291317540903,0.7962754477606838,0.19824096140000003,0.204193221380464,-0.18346755299999995
not,deberta-hate-tuned,21,aligned_output_misaligned_latent,33,0.0264,0.9869282795,0.4372933,0.947201214660606,0.4035692121212121,0.527853428,0.5436320025393939,-0.527853428
not,deberta-hate-tuned,21,misaligned_output_aligned_latent,331,0.2648,0.013767575,0.8580239,0.061783425601208454,0.8284179469184291,0.7875597750000001,0.7666345213172205,0.7875597750000001
not,deberta-hate-tuned,21,both_misaligned,67,0.0536,0.0047517577,0.38514352,0.013164031825373134,0.37544621567164177,0.3803007586,0.36538111936865675,0.3803007586
not,deberta-hate-tuned,22,both_aligned,832,0.6656,0.9946081797999999,0.785140245,0.9622768224367788,0.7939089186262019,0.2199745728,0.209697932825,-0.20835068214999997
not,deberta-hate-tuned,22,aligned_output_misaligned_latent,20,0.016,0.9558167275,0.4484478,0.90678413615,0.40564360099999996,0.50919858375,0.50114053515,-0.50919858375
not,deberta-hate-tuned,22,misaligned_output_aligned_latent,317,0.2536,0.015063578,0.8149266,0.06426687260694007,0.7986772036277603,0.748426249,0.7344103310208202,0.748426249
not,deberta-hate-tuned,22,both_misaligned,81,0.0648,0.004769316,0.3954618,0.011848214690123456,0.3794367562962963,0.3901999243,0.3701512117296296,0.3901999243
not,deberta-hate-tuned,23,both_aligned,614,0.4912,0.9945390097,0.893289625,0.9509605478271987,0.860699988456026,0.0887133819,0.1254659750389251,-0.07188448315000007
not,deberta-hate-tuned,23,aligned_output_misaligned_latent,238,0.1904,0.9945116993,0.17080417000000003,0.9868076580861345,0.20828208554621847,0.8120934567,0.7785255725399159,-0.8120934567
not,deberta-hate-tuned,23,misaligned_output_aligned_latent,299,0.2392,0.016330145,0.80621886,0.06721016211705685,0.7812081158862876,0.73240593,0.7139979537692308,0.73240593
not,deberta-hate-tuned,23,both_misaligned,99,0.0792,0.0053162933,0.31832433,0.012489550841414142,0.31591953803030304,0.3051507645,0.30512245324949494,0.3051507645
not,deberta-hate-tuned,24,both_aligned,814,0.6512,0.9947289583000001,0.732433525,0.9626248249533169,0.7578228464864866,0.26747451475,0.2503732481474201,-0.26323782380000005
not,deberta-hate-tuned,24,aligned_output_misaligned_latent,38,0.0304,0.9780931755,0.37988305,0.9256155652210526,0.36843961,0.5364690892499999,0.5571759552210527,-0.5364690892499999
not,deberta-hate-tuned,24,misaligned_output_aligned_latent,301,0.2408,0.018512718,0.7778773,0.06737067987375416,0.7700087617607974,0.7077026799999999,0.7026380818870432,0.7077026799999999
not,deberta-hate-tuned,24,both_misaligned,97,0.0776,0.0048427614,0.41395146,0.010863189322680412,0.39609104247422683,0.410534218,0.3885688407804124,0.410534218
not,gemma-2-2b,0,both_aligned,626,0.5008,0.585731,0.5,0.5842205375399361,0.5,0.085731,0.08422053753993611,-0.085731
not,gemma-2-2b,0,aligned_output_misaligned_latent,0,0.0,,,,,,,
not,gemma-2-2b,0,misaligned_output_aligned_latent,624,0.4992,0.412106605,0.5,0.41262220294871793,0.5,0.08789339499999999,0.08737779705128206,0.08789339499999999
not,gemma-2-2b,0,both_misaligned,0,0.0,,,,,,,
not,gemma-2-2b,1,both_aligned,290,0.232,0.5856620100000001,0.75517985,0.5827565955172413,0.7515140820344828,0.17324026999999997,0.18862369003448276,0.17324026999999997
not,gemma-2-2b,1,aligned_output_misaligned_latent,336,0.2688,0.585802495,0.2884972,0.5854840589285714,0.2812003680446428,0.298079445,0.3042836908839286,-0.298079445
not,gemma-2-2b,1,misaligned_output_aligned_latent,379,0.3032,0.4061414,0.72766197,0.40740462530343,0.7208834576437995,0.31491376000000004,0.3134788323403694,0.31491376000000004
not,gemma-2-2b,1,both_misaligned,245,0.196,0.42182489999999995,0.20584080000000005,0.420693476122449,0.2263063025632653,0.21510775999999998,0.21198874629387754,-0.21510775999999998
not,gemma-2-2b,2,both_aligned,358,0.2864,0.5778951050000001,0.8781562700000001,0.577034220726257,0.8460513216480446,0.301857975,0.27246272740223465,0.301857975
not,gemma-2-2b,2,aligned_output_misaligned_latent,268,0.2144,0.59555825,0.15304022,0.5938201697014925,0.18645290425063432,0.42852258499999996,0.4073672654508582,-0.42852258499999996
not,gemma-2-2b,2,misaligned_output_aligned_latent,352,0.2816,0.39973885,0.911484525,0.40247635258522724,0.8613572100770739,0.5059067049999999,0.45888085749184654,0.5059067049999999
not,gemma-2-2b,2,both_misaligned,272,0.2176,0.43007167500000004,0.10474621499999998,0.42575212694852943,0.15244607959558823,0.32017306,0.2777898213235294,-0.32017306
not,gemma-2-2b,3,both_aligned,348,0.2784,0.5778951050000001,0.961104035,0.5775965720689655,0.9042022774425287,0.369370335,0.3283428784770115,0.369370335
not,gemma-2-2b,3,aligned_output_misaligned_latent,278,0.2224,0.5937128,0.09712593299999998,0.5925124079856116,0.14130400931381296,0.48657848,0.45120839867179857,-0.48657848
not,gemma-2-2b,3,misaligned_output_aligned_latent,362,0.2896,0.40185355,0.967105993,0.4043904244198895,0.9050082975883038,0.5504057895,0.5006178731684143,0.5504057895
not,gemma-2-2b,3,both_misaligned,262,0.2096,0.42891935,0.04018565000000002,0.42399588167938934,0.09727646954198474,0.3650699,0.32954564496183203,-0.3650699
not,gemma-2-2b,4,both_aligned,354,0.2832,0.577446,0.9701332,0.5771885022881356,0.9092015164406779,0.37206395999999997,0.33465470290960453,0.37206395999999997
not,gemma-2-2b,4,aligned_output_misaligned_latent,272,0.2176,0.5945885,0.053332246499999986,0.5933725245955882,0.11318737560743014,0.527856855,0.48018514898815806,-0.527856855
not,gemma-2-2b,4,misaligned_output_aligned_latent,364,0.2912,0.40194177,0.9780384900000001,0.40434466752747256,0.9103592232603406,0.5591180935,0.5060145557328681,0.5591180935
not,gemma-2-2b,4,both_misaligned,260,0.208,0.42891935,0.03335969999999999,0.4242107525384616,0.08419405903846154,0.376565825,0.3404765221923077,-0.376565825
not,gemma-2-2b,5,both_aligned,374,0.2992,0.5767715,0.9609686850000001,0.5763471531283423,0.8984665628877007,0.367101745,0.3244500172459893,0.367101745
not,gemma-2-2b,5,aligned_output_misaligned_latent,252,0.2016,0.59719665,0.05562808150000002,0.5959056398015873,0.11062759055647618,0.528894725,0.4852780492451111,-0.528894725
not,gemma-2-2b,5,misaligned_output_aligned_latent,355,0.284,0.40030699999999997,0.986781189,0.40260837273239436,0.9269624890586239,0.564414942,0.5243541163262295,0.564414942
not,gemma-2-2b,5,both_misaligned,269,0.2152,0.43059480000000006,0.04460489999999995,0.4258374807434944,0.10225875420074348,0.3684771,0.3267386135315985,-0.3684771
not,gemma-2-2b,6,both_aligned,327,0.2616,0.5938016,0.9949155,0.5925678236391437,0.9576531952311926,0.3852346400000001,0.3652774238856269,0.3852346400000001
not,gemma-2-2b,6,aligned_output_misaligned_latent,299,0.2392,0.5730005,0.016597936,0.5750915657859532,0.04230410729715719,0.545771169,0.5327874584887959,-0.545771169
not,gemma-2-2b,6,misaligned_output_aligned_latent,352,0.2816,0.40335918000000004,0.99727622525,0.40654689681818185,0.974856380828125,0.59046147145,0.5683094840099432,0.59046147145
not,gemma-2-2b,6,both_misaligned,272,0.2176,0.423049775,0.006907345000000009,0.4204843638235294,0.04638635951838235,0.39568768,0.3741925988639706,-0.39568768
not,gemma-2-2b,7,both_aligned,330,0.264,0.5937625,0.9939549000000001,0.5925652183030303,0.95503513612,0.38145843499999993,0.3624881843018182,0.38145843499999993
not,gemma-2-2b,7,aligned_output_misaligned_latent,296,0.2368,0.5730504000000001,0.02163384899999999,0.5749173461486486,0.04804388681131757,0.5383248620000001,0.5268734593373311,-0.5383248620000001
not,gemma-2-2b,7,misaligned_output_aligned_latent,350,0.28,0.40335918000000004,0.99630281,0.40667589874285714,0.9769766887561999,0.5887111089,0.5703007900133429,0.5887111089
not,gemma-2-2b,7,both_misaligned,274,0.2192,0.42287772500000004,0.008619524999999961,0.42021784700729925,0.04829563819708029,0.39213797999999994,0.3719263705620438,-0.39213797999999994
not,gemma-2-2b,8,both_aligned,297,0.2376,0.5939722,0.9958607,0.5928529124579125,0.9602886745707071,0.38648904000000006,0.3677444347053872,0.38648904000000006
not,gemma-2-2b,8,aligned_output_misaligned_latent,329,0.2632,0.57580656,0.009230614,0.5764277857142858,0.03213486845288754,0.5528399954000001,0.5442929172613982,-0.5528399954000001
not,gemma-2-2b,8,misaligned_output_aligned_latent,351,0.2808,0.40413679999999996,0.9961879253,0.40647315692307695,0.9827021356217378,0.5905898657,0.576228978698661,0.5905898657
not,gemma-2-2b,8,both_misaligned,273,0.2184,0.4237048,0.0018201500000000204,0.42052811926739925,0.03573175688424909,0.40752133999999995,0.38497926743809524,-0.40752133999999995
not,gemma-2-2b,9,both_aligned,287,0.2296,0.5938108,0.9942002,0.5926246142857142,0.9618707699477351,0.38530364000000006,0.37024515503484323,0.38530364000000006
not,gemma-2-2b,9,aligned_output_misaligned_latent,339,0.2712,0.5761377,0.008413076,0.5771055817109145,0.03045135975938053,0.5545272189999999,0.5466542219515339,-0.5545272189999999
not,gemma-2-2b,9,misaligned_output_aligned_latent,352,0.2816,0.40391473,0.99303007125,0.4062515334943182,0.979332683926733,0.5853666875,0.5730811504324147,0.5853666875
not,gemma-2-2b,9,both_misaligned,272,0.2176,0.423728585,0.001822849999999987,0.4208665987132353,0.03192332865625,0.40881276499999997,0.3891061031452206,-0.40881276499999997
not,gemma-2-2b,10,both_aligned,340,0.272,0.57614957,0.98840217,0.5770695268823529,0.9653198238210882,0.40444543,0.38890020635050004,0.40444543
not,gemma-2-2b,10,aligned_output_misaligned_latent,286,0.2288,0.5938915,0.0095882415,0.592721739020979,0.04275548681372377,0.5735020036,0.5499662522072553,-0.5735020036
not,gemma-2-2b,10,misaligned_output_aligned_latent,279,0.2232,0.4237048,0.9984278679,0.420737704516129,0.9691862599765698,0.5675502458,0.5484485554604409,0.5675502458
not,gemma-2-2b,10,both_misaligned,345,0.276,0.40302570000000004,0.007294400000000034,0.406059232115942,0.021163821362318837,0.39249897,0.38489541075362316,-0.39249897
not,gemma-2-2b,11,both_aligned,289,0.2312,0.5938108,0.9924401,0.5926427169204153,0.9557034146723183,0.38290251,0.36382937443010377,0.38290251
not,gemma-2-2b,11,aligned_output_misaligned_latent,337,0.2696,0.5761377,0.009504298,0.5769979564094956,0.031020905417804157,0.552410593,0.5459770509916914,-0.552410593
not,gemma-2-2b,11,misaligned_output_aligned_latent,348,0.2784,0.40335918000000004,0.9936311485,0.40637935744252873,0.979189629917385,0.5869266604500001,0.5728102724748563,0.5869266604500001
not,gemma-2-2b,11,both_misaligned,276,0.2208,0.42353275,0.001146365000000038,0.4204936168478261,0.029577952022826086,0.40895273499999996,0.39124680975253623,-0.40895273499999996
not,gemma-2-2b,12,both_aligned,283,0.2264,0.5939722,0.9929452,0.5930368865724382,0.9537480794438162,0.38313697,0.36143066396678447,0.38313697
not,gemma-2-2b,12,aligned_output_misaligned_latent,343,0.2744,0.5758699,0.010327668,0.5769464069970845,0.03345339972233236,0.551643089,0.5434930072747521,-0.551643089
not,gemma-2-2b,12,misaligned_output_aligned_latent,353,0.2824,0.4043398,0.993910771,0.4067100362606232,0.9786139710737677,0.586178522,0.5719039348131445,0.586178522
not,gemma-2-2b,12,both_misaligned,271,0.2168,0.42336070000000003,0.0014672000000000018,0.42032329092250925,0.031261224406642064,0.4092203,0.3894200818664207,-0.4092203
not,gemma-2-2b,13,both_aligned,278,0.2224,0.5940805499999999,0.992143765,0.5936386601798561,0.9552738013859712,0.382399295,0.3616726797672662,0.382399295
not,gemma-2-2b,13,aligned_output_misaligned_latent,348,0.2784,0.57583823,0.012682806500000001,0.5766968648563219,0.03883267809252873,0.54759099555,0.5378641867637931,-0.54759099555
not,gemma-2-2b,13,misaligned_output_aligned_latent,358,0.2864,0.40486265,0.9923990783500001,0.40706709011173187,0.9736687592855866,0.5814923677999999,0.5666016691738548,0.5814923677999999
not,gemma-2-2b,13,both_misaligned,266,0.2128,0.42287772500000004,0.0012075750000000163,0.4200986330075188,0.028446889376315787,0.4091093049999999,0.391651743631203,-0.4091093049999999
not,gemma-2-2b,14,both_aligned,281,0.2248,0.5945177,0.9896122,0.5940499344128114,0.9482266488932384,0.3787792,0.35461296230960854,0.3787792
not,gemma-2-2b,14,aligned_output_misaligned_latent,345,0.276,0.5745044,0.018101016,0.5762145650144928,0.04649853692463768,0.543504653,0.5297160280898551,-0.543504653
not,gemma-2-2b,14,misaligned_output_aligned_latent,362,0.2896,0.40557265000000003,0.98984691925,0.40764858903314916,0.9699739651623758,0.574940953,0.5623253761292265,0.574940953
not,gemma-2-2b,14,both_misaligned,262,0.2096,0.42191629999999997,0.0028420500000000404,0.4194941427862595,0.03266524820992366,0.406088405,0.3868288945763359,-0.406088405
not,gemma-2-2b,15,both_aligned,282,0.2256,0.5943533000000001,0.989689085,0.5937995658510639,0.9475547000867377,0.37983345,0.35456440927113475,0.37983345
